"","YEAR","MONTH","CARRIER","EMPTOTAL","X","yearmonth","yearmonthday"
"1899",2008,"11","WO",1493,NA,"200811",2008-11-01
"1900",2008,"11","X9",1075,NA,"200811",2008-11-01
"1901",2008,"11","XE",5492,NA,"200811",2008-11-01
"1902",2008,"11","XJ",4139,NA,"200811",2008-11-01
"1903",2008,"11","XP",101,NA,"200811",2008-11-01
"1904",2008,"11","YV",2965,NA,"200811",2008-11-01
"1905",2008,"11","YX",1362,NA,"200811",2008-11-01
"1906",2008,"11","ZW",2983,NA,"200811",2008-11-01
"1907",2008,"12","09Q",121,NA,"200812",2008-12-01
"1908",2008,"12","16",990,NA,"200812",2008-12-01
"1909",2008,"12","3Z",291,NA,"200812",2008-12-01
"1910",2008,"12","5X",6115,NA,"200812",2008-12-01
"1911",2008,"12","5Y",1249,NA,"200812",2008-12-01
"1912",2008,"12","8C",409,NA,"200812",2008-12-01
"1913",2008,"12","9E",4204,NA,"200812",2008-12-01
"1914",2008,"12","9L",1324,NA,"200812",2008-12-01
"1915",2008,"12","9S",544,NA,"200812",2008-12-01
"1916",2008,"12","AA",75074,NA,"200812",2008-12-01
"1917",2008,"12","ABX",4983,NA,"200812",2008-12-01
"1918",2008,"12","AJQ",244,NA,"200812",2008-12-01
"1919",2008,"12","AMQ",33,NA,"200812",2008-12-01
"1920",2008,"12","KH",393,NA,"200812",2008-12-01
"1921",2008,"12","AS",10195,NA,"200812",2008-12-01
"1922",2008,"12","B6",11852,NA,"200812",2008-12-01
"1923",2008,"12","BNQ",4,NA,"200812",2008-12-01
"1924",2008,"12","CO",37720,NA,"200812",2008-12-01
"1925",2008,"12","CP",761,NA,"200812",2008-12-01
"1926",2008,"12","CS",1250,NA,"200812",2008-12-01
"1927",2008,"12","DL",48248,NA,"200812",2008-12-01
"1928",2008,"12","ER",895,NA,"200812",2008-12-01
"1929",2008,"12","EV",4454,NA,"200812",2008-12-01
"1930",2008,"12","EZ",484,NA,"200812",2008-12-01
"1931",2008,"12","F9",4850,NA,"200812",2008-12-01
"1932",2008,"12","FCQ",61,NA,"200812",2008-12-01
"1933",2008,"12","FL",7825,NA,"200812",2008-12-01
"1934",2008,"12","FX",144237,NA,"200812",2008-12-01
"1935",2008,"12","G4",1560,NA,"200812",2008-12-01
"1936",2008,"12","G7",445,NA,"200812",2008-12-01
"1937",2008,"12","GFQ",63,NA,"200812",2008-12-01
"1938",2008,"12","GL",418,NA,"200812",2008-12-01
"1939",2008,"12","HA",3707,NA,"200812",2008-12-01
"1940",2008,"12","JW",514,NA,"200812",2008-12-01
"1941",2008,"12","KAQ",962,NA,"200812",2008-12-01
"1942",2008,"12","KLQ",49,NA,"200812",2008-12-01
"1943",2008,"12","L2",160,NA,"200812",2008-12-01
"1944",2008,"12","L4",375,NA,"200812",2008-12-01
"1945",2008,"12","M6",559,NA,"200812",2008-12-01
"1946",2008,"12","MQ",9976,NA,"200812",2008-12-01
"1947",2008,"12",NA,840,NA,"200812",2008-12-01
"1948",2008,"12","NC",235,NA,"200812",2008-12-01
"1949",2008,"12","NK",2410,NA,"200812",2008-12-01
"1950",2008,"12","NW",29137,NA,"200812",2008-12-01
"1951",2008,"12","OH",5720,NA,"200812",2008-12-01
"1952",2008,"12","OO",9889,NA,"200812",2008-12-01
"1953",2008,"12","OW",1891,NA,"200812",2008-12-01
"1954",2008,"12","PCQ",482,NA,"200812",2008-12-01
"1955",2008,"12","PFQ",44,NA,"200812",2008-12-01
"1956",2008,"12","PO",366,NA,"200812",2008-12-01
"1957",2008,"12","PRQ",61,NA,"200812",2008-12-01
"1958",2008,"12","PT",217,NA,"200812",2008-12-01
"1959",2008,"12","QX",3751,NA,"200812",2008-12-01
"1960",2008,"12","RD",576,NA,"200812",2008-12-01
"1961",2008,"12","RW",1432,NA,"200812",2008-12-01
"1962",2008,"12","S5",1255,NA,"200812",2008-12-01
"1963",2008,"12","SLQ",130,NA,"200812",2008-12-01
"1964",2008,"12","SY",766,NA,"200812",2008-12-01
"1965",2008,"12","U5",556,NA,"200812",2008-12-01
"1966",2008,"12","U7",191,NA,"200812",2008-12-01
"1967",2008,"12","UA",48571,NA,"200812",2008-12-01
"1968",2008,"12","US",33809,NA,"200812",2008-12-01
"1969",2008,"12","VCQ",0,NA,"200812",2008-12-01
"1970",2008,"12","VX",1305,NA,"200812",2008-12-01
"1971",2008,"12","WE",625,NA,"200812",2008-12-01
"1972",2008,"12","WI",69,NA,"200812",2008-12-01
"1973",2008,"12","WN",35852,NA,"200812",2008-12-01
"1974",2008,"12","WO",1494,NA,"200812",2008-12-01
"1975",2008,"12","X9",1074,NA,"200812",2008-12-01
"1976",2008,"12","XE",5403,NA,"200812",2008-12-01
"1977",2008,"12","XJ",4374,NA,"200812",2008-12-01
"1978",2008,"12","XP",123,NA,"200812",2008-12-01
"1979",2008,"12","YV",2940,NA,"200812",2008-12-01
"1980",2008,"12","YX",1183,NA,"200812",2008-12-01
"1981",2008,"12","ZW",2930,NA,"200812",2008-12-01
"1982",2009,"01","09Q",114,NA,"200901",2009-01-01
"1983",2009,"01","16",964,NA,"200901",2009-01-01
"1984",2009,"01","3Z",301,NA,"200901",2009-01-01
"1985",2009,"01","5X",6108,NA,"200901",2009-01-01
"1986",2009,"01","5Y",1201,NA,"200901",2009-01-01
"1987",2009,"01","8C",413,NA,"200901",2009-01-01
"1988",2009,"01","9E",4204,NA,"200901",2009-01-01
"1989",2009,"01","9L",1324,NA,"200901",2009-01-01
"1990",2009,"01","9S",541,NA,"200901",2009-01-01
"1991",2009,"01","AA",74904,NA,"200901",2009-01-01
"1992",2009,"01","ABX",3582,NA,"200901",2009-01-01
"1993",2009,"01","AJQ",243,NA,"200901",2009-01-01
"1994",2009,"01","AMQ",33,NA,"200901",2009-01-01
"1995",2009,"01","KH",392,NA,"200901",2009-01-01
"1996",2009,"01","AS",10112,NA,"200901",2009-01-01
"1997",2009,"01","B6",12014,NA,"200901",2009-01-01
"1998",2009,"01","BNQ",5,NA,"200901",2009-01-01
"1999",2009,"01","CO",37949,NA,"200901",2009-01-01
"2000",2009,"01","CP",805,NA,"200901",2009-01-01
"2001",2009,"01","CS",1242,NA,"200901",2009-01-01
"2002",2009,"01","DL",47809,NA,"200901",2009-01-01
"2003",2009,"01","ER",894,NA,"200901",2009-01-01
"2004",2009,"01","EV",4410,NA,"200901",2009-01-01
"2005",2009,"01","EZ",464,NA,"200901",2009-01-01
"2006",2009,"01","F9",4913,NA,"200901",2009-01-01
"2007",2009,"01","FCQ",61,NA,"200901",2009-01-01
"2008",2009,"01","FL",7956,NA,"200901",2009-01-01
"2009",2009,"01","FX",143538,NA,"200901",2009-01-01
"2010",2009,"01","G4",1567,NA,"200901",2009-01-01
"2011",2009,"01","G7",450,NA,"200901",2009-01-01
"2012",2009,"01","GFQ",65,NA,"200901",2009-01-01
"2013",2009,"01","GL",426,NA,"200901",2009-01-01
"2014",2009,"01","HA",3704,NA,"200901",2009-01-01
"2015",2009,"01","JW",521,NA,"200901",2009-01-01
"2016",2009,"01","KAQ",735,NA,"200901",2009-01-01
"2017",2009,"01","KLQ",48,NA,"200901",2009-01-01
"2018",2009,"01","L2",161,NA,"200901",2009-01-01
"2019",2009,"01","L4",371,NA,"200901",2009-01-01
"2020",2009,"01","M6",544,NA,"200901",2009-01-01
"2021",2009,"01","MQ",9992,NA,"200901",2009-01-01
"2022",2009,"01","MRQ",98,NA,"200901",2009-01-01
"2023",2009,"01",NA,826,NA,"200901",2009-01-01
"2024",2009,"01","NC",215,NA,"200901",2009-01-01
"2025",2009,"01","NK",2107,NA,"200901",2009-01-01
"2026",2009,"01","NW",29084,NA,"200901",2009-01-01
"2027",2009,"01","OH",5667,NA,"200901",2009-01-01
"2028",2009,"01","OO",9922,NA,"200901",2009-01-01
"2029",2009,"01","OW",1906,NA,"200901",2009-01-01
"2030",2009,"01","PCQ",430,NA,"200901",2009-01-01
"2031",2009,"01","PFQ",43,NA,"200901",2009-01-01
"2032",2009,"01","PO",367,NA,"200901",2009-01-01
"2033",2009,"01","PRQ",55,NA,"200901",2009-01-01
"2034",2009,"01","PT",222,NA,"200901",2009-01-01
"2035",2009,"01","QX",3698,NA,"200901",2009-01-01
"2036",2009,"01","RD",573,NA,"200901",2009-01-01
"2037",2009,"01","RW",1432,NA,"200901",2009-01-01
"2038",2009,"01","S5",1255,NA,"200901",2009-01-01
"2039",2009,"01","SI",26,NA,"200901",2009-01-01
"2040",2009,"01","SLQ",125,NA,"200901",2009-01-01
"2041",2009,"01","SY",767,NA,"200901",2009-01-01
"2042",2009,"01","U5",543,NA,"200901",2009-01-01
"2043",2009,"01","U7",191,NA,"200901",2009-01-01
"2044",2009,"01","UA",48500,NA,"200901",2009-01-01
"2045",2009,"01","US",33641,NA,"200901",2009-01-01
"2046",2009,"01","VCQ",0,NA,"200901",2009-01-01
"2047",2009,"01","VX",1345,NA,"200901",2009-01-01
"2048",2009,"01","WE",619,NA,"200901",2009-01-01
"2049",2009,"01","WI",69,NA,"200901",2009-01-01
"2050",2009,"01","WN",35879,NA,"200901",2009-01-01
"2051",2009,"01","WO",1506,NA,"200901",2009-01-01
"2052",2009,"01","X9",1055,NA,"200901",2009-01-01
"2053",2009,"01","XE",5409,NA,"200901",2009-01-01
"2054",2009,"01","XJ",4454,NA,"200901",2009-01-01
"2055",2009,"01","XP",102,NA,"200901",2009-01-01
"2056",2009,"01","YV",2906,NA,"200901",2009-01-01
"2057",2009,"01","YX",1149,NA,"200901",2009-01-01
"2058",2009,"01","ZW",2845,NA,"200901",2009-01-01
"2059",2009,"02","09Q",116,NA,"200902",2009-02-01
"2060",2009,"02","16",982,NA,"200902",2009-02-01
"2061",2009,"02","3Z",301,NA,"200902",2009-02-01
"2062",2009,"02","5X",6091,NA,"200902",2009-02-01
"2063",2009,"02","5Y",1161,NA,"200902",2009-02-01
"2064",2009,"02","8C",410,NA,"200902",2009-02-01
"2065",2009,"02","9E",4189,NA,"200902",2009-02-01
"2066",2009,"02","9L",1325,NA,"200902",2009-02-01
"2067",2009,"02","9S",540,NA,"200902",2009-02-01
"2068",2009,"02","AA",74891,NA,"200902",2009-02-01
"2069",2009,"02","ABX",3095,NA,"200902",2009-02-01
"2070",2009,"02","AJQ",238,NA,"200902",2009-02-01
"2071",2009,"02","AMQ",34,NA,"200902",2009-02-01
"2072",2009,"02","KH",391,NA,"200902",2009-02-01
"2073",2009,"02","AS",10090,NA,"200902",2009-02-01
"2074",2009,"02","B6",12030,NA,"200902",2009-02-01
"2075",2009,"02","BNQ",5,NA,"200902",2009-02-01
"2076",2009,"02","CO",38240,NA,"200902",2009-02-01
"2077",2009,"02","CP",804,NA,"200902",2009-02-01
"2078",2009,"02","CS",1243,NA,"200902",2009-02-01
"2079",2009,"02","DL",48199,NA,"200902",2009-02-01
"2080",2009,"02","ER",894,NA,"200902",2009-02-01
"2081",2009,"02","EV",4300,NA,"200902",2009-02-01
"2082",2009,"02","EZ",451,NA,"200902",2009-02-01
"2083",2009,"02","F9",4897,NA,"200902",2009-02-01
"2084",2009,"02","FCQ",61,NA,"200902",2009-02-01
"2085",2009,"02","FL",8182,NA,"200902",2009-02-01
"2086",2009,"02","FX",142888,NA,"200902",2009-02-01
"2087",2009,"02","G4",1619,NA,"200902",2009-02-01
"2088",2009,"02","G7",480,NA,"200902",2009-02-01
"2089",2009,"02","GFQ",65,NA,"200902",2009-02-01
"2090",2009,"02","GL",430,NA,"200902",2009-02-01
"2091",2009,"02","HA",3703,NA,"200902",2009-02-01
"2092",2009,"02","JW",545,NA,"200902",2009-02-01
"2093",2009,"02","KAQ",743,NA,"200902",2009-02-01
"2094",2009,"02","KLQ",48,NA,"200902",2009-02-01
"2095",2009,"02","L2",167,NA,"200902",2009-02-01
"2096",2009,"02","L4",390,NA,"200902",2009-02-01
"2097",2009,"02","M6",545,NA,"200902",2009-02-01
"2098",2009,"02","MQ",9984,NA,"200902",2009-02-01
"2099",2009,"02","MRQ",99,NA,"200902",2009-02-01
"2100",2009,"02",NA,817,NA,"200902",2009-02-01
"2101",2009,"02","NC",215,NA,"200902",2009-02-01
"2102",2009,"02","NK",2024,NA,"200902",2009-02-01
"2103",2009,"02","NW",29138,NA,"200902",2009-02-01
"2104",2009,"02","OH",5737,NA,"200902",2009-02-01
"2105",2009,"02","OO",9954,NA,"200902",2009-02-01
"2106",2009,"02","OW",1920,NA,"200902",2009-02-01
"2107",2009,"02","PCQ",430,NA,"200902",2009-02-01
"2108",2009,"02","PFQ",43,NA,"200902",2009-02-01
"2109",2009,"02","PO",345,NA,"200902",2009-02-01
"2110",2009,"02","PRQ",55,NA,"200902",2009-02-01
"2111",2009,"02","PT",216,NA,"200902",2009-02-01
"2112",2009,"02","QX",3707,NA,"200902",2009-02-01
"2113",2009,"02","RD",553,NA,"200902",2009-02-01
"2114",2009,"02","RW",1496,NA,"200902",2009-02-01
"2115",2009,"02","S5",1341,NA,"200902",2009-02-01
"2116",2009,"02","SI",29,NA,"200902",2009-02-01
"2117",2009,"02","SLQ",118,NA,"200902",2009-02-01
"2118",2009,"02","SY",768,NA,"200902",2009-02-01
"2119",2009,"02","U5",587,NA,"200902",2009-02-01
"2120",2009,"02","U7",191,NA,"200902",2009-02-01
"2121",2009,"02","UA",48497,NA,"200902",2009-02-01
"2122",2009,"02","US",33597,NA,"200902",2009-02-01
"2123",2009,"02","VCQ",0,NA,"200902",2009-02-01
"2124",2009,"02","VX",1393,NA,"200902",2009-02-01
"2125",2009,"02","WE",629,NA,"200902",2009-02-01
"2126",2009,"02","WI",68,NA,"200902",2009-02-01
"2127",2009,"02","WN",35898,NA,"200902",2009-02-01
"2128",2009,"02","WO",1500,NA,"200902",2009-02-01
"2129",2009,"02","X9",1045,NA,"200902",2009-02-01
"2130",2009,"02","XE",5408,NA,"200902",2009-02-01
"2131",2009,"02","XJ",4515,NA,"200902",2009-02-01
"2132",2009,"02","XP",97,NA,"200902",2009-02-01
"2133",2009,"02","YV",2877,NA,"200902",2009-02-01
"2134",2009,"02","YX",1090,NA,"200902",2009-02-01
"2135",2009,"02","ZW",2847,NA,"200902",2009-02-01
"2136",2009,"03","09Q",110,NA,"200903",2009-03-01
"2137",2009,"03","16",980,NA,"200903",2009-03-01
"2138",2009,"03","3Z",307,NA,"200903",2009-03-01
"2139",2009,"03","5X",6051,NA,"200903",2009-03-01
"2140",2009,"03","5Y",1093,NA,"200903",2009-03-01
"2141",2009,"03","8C",406,NA,"200903",2009-03-01
"2142",2009,"03","9E",4045,NA,"200903",2009-03-01
"2143",2009,"03","9L",1321,NA,"200903",2009-03-01
"2144",2009,"03","9S",540,NA,"200903",2009-03-01
"2145",2009,"03","AA",74890,NA,"200903",2009-03-01
"2146",2009,"03","ABX",2912,NA,"200903",2009-03-01
"2147",2009,"03","AJQ",233,NA,"200903",2009-03-01
"2148",2009,"03","AMQ",33,NA,"200903",2009-03-01
"2149",2009,"03","KH",389,NA,"200903",2009-03-01
"2150",2009,"03","AS",10045,NA,"200903",2009-03-01
"2151",2009,"03","B6",12022,NA,"200903",2009-03-01
"2152",2009,"03","BNQ",5,NA,"200903",2009-03-01
"2153",2009,"03","CO",38492,NA,"200903",2009-03-01
"2154",2009,"03","CP",808,NA,"200903",2009-03-01
"2155",2009,"03","CS",1241,NA,"200903",2009-03-01
"2156",2009,"03","DL",48433,NA,"200903",2009-03-01
"2157",2009,"03","ER",885,NA,"200903",2009-03-01
"2158",2009,"03","EV",4248,NA,"200903",2009-03-01
"2159",2009,"03","EZ",449,NA,"200903",2009-03-01
"2160",2009,"03","F9",4885,NA,"200903",2009-03-01
"2161",2009,"03","FCQ",68,NA,"200903",2009-03-01
"2162",2009,"03","FL",8188,NA,"200903",2009-03-01
"2163",2009,"03","FX",142218,NA,"200903",2009-03-01
"2164",2009,"03","G4",1638,NA,"200903",2009-03-01
"2165",2009,"03","G7",501,NA,"200903",2009-03-01
"2166",2009,"03","GFQ",65,NA,"200903",2009-03-01
"2167",2009,"03","GL",420,NA,"200903",2009-03-01
"2168",2009,"03","HA",3717,NA,"200903",2009-03-01
"2169",2009,"03","JW",505,NA,"200903",2009-03-01
"2170",2009,"03","KAQ",742,NA,"200903",2009-03-01
"2171",2009,"03","KLQ",50,NA,"200903",2009-03-01
"2172",2009,"03","L2",167,NA,"200903",2009-03-01
"2173",2009,"03","L4",398,NA,"200903",2009-03-01
"2174",2009,"03","M6",538,NA,"200903",2009-03-01
"2175",2009,"03","MQ",9965,NA,"200903",2009-03-01
"2176",2009,"03","MRQ",107,NA,"200903",2009-03-01
"2177",2009,"03",NA,814,NA,"200903",2009-03-01
"2178",2009,"03","NC",203,NA,"200903",2009-03-01
"2179",2009,"03","NK",2054,NA,"200903",2009-03-01
"2180",2009,"03","NW",29084,NA,"200903",2009-03-01
"2181",2009,"03","OH",5697,NA,"200903",2009-03-01
"2182",2009,"03","OO",9887,NA,"200903",2009-03-01
"2183",2009,"03","OW",1954,NA,"200903",2009-03-01
"2184",2009,"03","PCQ",422,NA,"200903",2009-03-01
"2185",2009,"03","PFQ",43,NA,"200903",2009-03-01
"2186",2009,"03","PO",342,NA,"200903",2009-03-01
"2187",2009,"03","PRQ",55,NA,"200903",2009-03-01
"2188",2009,"03","PT",212,NA,"200903",2009-03-01
"2189",2009,"03","QX",3675,NA,"200903",2009-03-01
"2190",2009,"03","RD",554,NA,"200903",2009-03-01
"2191",2009,"03","RW",1496,NA,"200903",2009-03-01
"2192",2009,"03","S5",1341,NA,"200903",2009-03-01
"2193",2009,"03","SI",29,NA,"200903",2009-03-01
"2194",2009,"03","SLQ",110,NA,"200903",2009-03-01
"2195",2009,"03","SY",766,NA,"200903",2009-03-01
"2196",2009,"03","U5",587,NA,"200903",2009-03-01
"2197",2009,"03","U7",199,NA,"200903",2009-03-01
"2198",2009,"03","UA",48479,NA,"200903",2009-03-01
"2199",2009,"03","US",33577,NA,"200903",2009-03-01
"2200",2009,"03","VCQ",0,NA,"200903",2009-03-01
"2201",2009,"03","VX",1446,NA,"200903",2009-03-01
"2202",2009,"03","WE",642,NA,"200903",2009-03-01
"2203",2009,"03","WI",65,NA,"200903",2009-03-01
"2204",2009,"03","WN",35869,NA,"200903",2009-03-01
"2205",2009,"03","WO",1549,NA,"200903",2009-03-01
"2206",2009,"03","X9",1051,NA,"200903",2009-03-01
"2207",2009,"03","XE",5446,NA,"200903",2009-03-01
"2208",2009,"03","XJ",4547,NA,"200903",2009-03-01
"2209",2009,"03","XP",120,NA,"200903",2009-03-01
"2210",2009,"03","YV",2864,NA,"200903",2009-03-01
"2211",2009,"03","YX",1647,NA,"200903",2009-03-01
"2212",2009,"03","ZW",2835,NA,"200903",2009-03-01
"2213",2009,"04","09Q",110,NA,"200904",2009-04-01
"2214",2009,"04","16",981,NA,"200904",2009-04-01
"2215",2009,"04","3Z",300,NA,"200904",2009-04-01
"2216",2009,"04","5X",6037,NA,"200904",2009-04-01
"2217",2009,"04","5Y",1112,NA,"200904",2009-04-01
"2218",2009,"04","8C",377,NA,"200904",2009-04-01
"2219",2009,"04","9E",4045,NA,"200904",2009-04-01
"2220",2009,"04","9L",1321,NA,"200904",2009-04-01
"2221",2009,"04","9S",460,NA,"200904",2009-04-01
"2222",2009,"04","AA",74886,NA,"200904",2009-04-01
"2223",2009,"04","ABX",2680,NA,"200904",2009-04-01
"2224",2009,"04","AJQ",233,NA,"200904",2009-04-01
"2225",2009,"04","AMQ",34,NA,"200904",2009-04-01
"2226",2009,"04","KH",385,NA,"200904",2009-04-01
"2227",2009,"04","AS",10067,NA,"200904",2009-04-01
"2228",2009,"04","B6",12332,NA,"200904",2009-04-01
"2229",2009,"04","BNQ",5,NA,"200904",2009-04-01
"2230",2009,"04","CO",38438,NA,"200904",2009-04-01
"2231",2009,"04","CP",805,NA,"200904",2009-04-01
"2232",2009,"04","CS",1242,NA,"200904",2009-04-01
"2233",2009,"04","DL",48253,NA,"200904",2009-04-01
"2234",2009,"04","ER",878,NA,"200904",2009-04-01
"2235",2009,"04","EV",4102,NA,"200904",2009-04-01
"2236",2009,"04","EZ",459,NA,"200904",2009-04-01
"2237",2009,"04","F9",4908,NA,"200904",2009-04-01
"2238",2009,"04","FCQ",68,NA,"200904",2009-04-01
"2239",2009,"04","FL",8208,NA,"200904",2009-04-01
"2240",2009,"04","FX",141448,NA,"200904",2009-04-01
"2241",2009,"04","G4",1672,NA,"200904",2009-04-01
"2242",2009,"04","G7",478,NA,"200904",2009-04-01
"2243",2009,"04","GFQ",62,NA,"200904",2009-04-01
"2244",2009,"04","GL",414,NA,"200904",2009-04-01
"2245",2009,"04","HA",3789,NA,"200904",2009-04-01
"2246",2009,"04","JW",479,NA,"200904",2009-04-01
"2247",2009,"04","KAQ",742,NA,"200904",2009-04-01
"2248",2009,"04","KLQ",51,NA,"200904",2009-04-01
"2249",2009,"04","L2",166,NA,"200904",2009-04-01
"2250",2009,"04","L4",406,NA,"200904",2009-04-01
"2251",2009,"04","M6",544,NA,"200904",2009-04-01
"2252",2009,"04","MQ",9946,NA,"200904",2009-04-01
"2253",2009,"04","MRQ",105,NA,"200904",2009-04-01
"2254",2009,"04",NA,817,NA,"200904",2009-04-01
"2255",2009,"04","NC",202,NA,"200904",2009-04-01
"2256",2009,"04","NK",2044,NA,"200904",2009-04-01
"2257",2009,"04","NW",29849,NA,"200904",2009-04-01
"2258",2009,"04","OH",5624,NA,"200904",2009-04-01
"2259",2009,"04","OO",9678,NA,"200904",2009-04-01
"2260",2009,"04","OW",1966,NA,"200904",2009-04-01
"2261",2009,"04","PCQ",440,NA,"200904",2009-04-01
"2262",2009,"04","PFQ",44,NA,"200904",2009-04-01
"2263",2009,"04","PO",303,NA,"200904",2009-04-01
"2264",2009,"04","PRQ",54,NA,"200904",2009-04-01
"2265",2009,"04","PT",202,NA,"200904",2009-04-01
"2266",2009,"04","QX",3640,NA,"200904",2009-04-01
"2267",2009,"04","RD",460,NA,"200904",2009-04-01
"2268",2009,"04","RW",1449,NA,"200904",2009-04-01
"2269",2009,"04","S5",1299,NA,"200904",2009-04-01
"2270",2009,"04","SI",32,NA,"200904",2009-04-01
"2271",2009,"04","SLQ",110,NA,"200904",2009-04-01
"2272",2009,"04","SY",742,NA,"200904",2009-04-01
"2273",2009,"04","U5",451,NA,"200904",2009-04-01
"2274",2009,"04","U7",199,NA,"200904",2009-04-01
"2275",2009,"04","UA",48478,NA,"200904",2009-04-01
"2276",2009,"04","US",33568,NA,"200904",2009-04-01
"2277",2009,"04","VCQ",0,NA,"200904",2009-04-01
"2278",2009,"04","VX",1481,NA,"200904",2009-04-01
"2279",2009,"04","WE",628,NA,"200904",2009-04-01
"2280",2009,"04","WI",66,NA,"200904",2009-04-01
"2281",2009,"04","WN",35801,NA,"200904",2009-04-01
"2282",2009,"04","WO",1547,NA,"200904",2009-04-01
"2283",2009,"04","X9",1001,NA,"200904",2009-04-01
"2284",2009,"04","XE",5417,NA,"200904",2009-04-01
"2285",2009,"04","XJ",4524,NA,"200904",2009-04-01
"2286",2009,"04","XP",104,NA,"200904",2009-04-01
"2287",2009,"04","YV",2821,NA,"200904",2009-04-01
"2288",2009,"04","YX",1654,NA,"200904",2009-04-01
"2289",2009,"04","ZW",2861,NA,"200904",2009-04-01
"2290",2009,"05","09Q",106,NA,"200905",2009-05-01
"2291",2009,"05","16",993,NA,"200905",2009-05-01
"2292",2009,"05","3Z",306,NA,"200905",2009-05-01
"2293",2009,"05","5X",6009,NA,"200905",2009-05-01
"2294",2009,"05","5Y",1085,NA,"200905",2009-05-01
"2295",2009,"05","8C",373,NA,"200905",2009-05-01
"2296",2009,"05","9E",3946,NA,"200905",2009-05-01
"2297",2009,"05","9L",1325,NA,"200905",2009-05-01
"2298",2009,"05","9S",466,NA,"200905",2009-05-01
"2299",2009,"05","AA",73332,NA,"200905",2009-05-01
"2300",2009,"05","ABX",2423,NA,"200905",2009-05-01
"2301",2009,"05","AJQ",234,NA,"200905",2009-05-01
"2302",2009,"05","AMQ",33,NA,"200905",2009-05-01
"2303",2009,"05","KH",379,NA,"200905",2009-05-01
"2304",2009,"05","AS",10060,NA,"200905",2009-05-01
"2305",2009,"05","B6",12339,NA,"200905",2009-05-01
"2306",2009,"05","BNQ",5,NA,"200905",2009-05-01
"2307",2009,"05","CO",38490,NA,"200905",2009-05-01
"2308",2009,"05","CP",825,NA,"200905",2009-05-01
"2309",2009,"05","CS",1239,NA,"200905",2009-05-01
"2310",2009,"05","DL",48507,NA,"200905",2009-05-01
"2311",2009,"05","ER",845,NA,"200905",2009-05-01
"2312",2009,"05","EV",3999,NA,"200905",2009-05-01
"2313",2009,"05","EZ",468,NA,"200905",2009-05-01
"2314",2009,"05","F9",4919,NA,"200905",2009-05-01
"2315",2009,"05","FCQ",68,NA,"200905",2009-05-01
"2316",2009,"05","FL",8435,NA,"200905",2009-05-01
"2317",2009,"05","FX",140447,NA,"200905",2009-05-01
"2318",2009,"05","G4",1682,NA,"200905",2009-05-01
"2319",2009,"05","G7",476,NA,"200905",2009-05-01
"2320",2009,"05","GFQ",61,NA,"200905",2009-05-01
"2321",2009,"05","GL",394,NA,"200905",2009-05-01
"2322",2009,"05","HA",3736,NA,"200905",2009-05-01
"2323",2009,"05","JW",482,NA,"200905",2009-05-01
"2324",2009,"05","KAQ",740,NA,"200905",2009-05-01
"2325",2009,"05","KLQ",51,NA,"200905",2009-05-01
"2326",2009,"05","L2",167,NA,"200905",2009-05-01
"2327",2009,"05","L4",412,NA,"200905",2009-05-01
"2328",2009,"05","M6",547,NA,"200905",2009-05-01
"2329",2009,"05","MQ",9977,NA,"200905",2009-05-01
"2330",2009,"05","MRQ",80,NA,"200905",2009-05-01
"2331",2009,"05",NA,801,NA,"200905",2009-05-01
"2332",2009,"05","NC",206,NA,"200905",2009-05-01
"2333",2009,"05","NK",2092,NA,"200905",2009-05-01
"2334",2009,"05","NW",26281,NA,"200905",2009-05-01
"2335",2009,"05","OH",5643,NA,"200905",2009-05-01
"2336",2009,"05","OO",9475,NA,"200905",2009-05-01
"2337",2009,"05","OW",1988,NA,"200905",2009-05-01
"2338",2009,"05","PCQ",440,NA,"200905",2009-05-01
"2339",2009,"05","PFQ",43,NA,"200905",2009-05-01
"2340",2009,"05","PO",322,NA,"200905",2009-05-01
"2341",2009,"05","PRQ",54,NA,"200905",2009-05-01
"2342",2009,"05","PT",205,NA,"200905",2009-05-01
"2343",2009,"05","QX",3587,NA,"200905",2009-05-01
"2344",2009,"05","RD",423,NA,"200905",2009-05-01
"2345",2009,"05","RW",1478,NA,"200905",2009-05-01
"2346",2009,"05","S5",1359,NA,"200905",2009-05-01
"2347",2009,"05","SI",32,NA,"200905",2009-05-01
"2348",2009,"05","SLQ",110,NA,"200905",2009-05-01
"2349",2009,"05","SY",720,NA,"200905",2009-05-01
"2350",2009,"05","U5",445,NA,"200905",2009-05-01
"2351",2009,"05","U7",199,NA,"200905",2009-05-01
"2352",2009,"05","UA",48352,NA,"200905",2009-05-01
"2353",2009,"05","US",33481,NA,"200905",2009-05-01
"2354",2009,"05","VCQ",0,NA,"200905",2009-05-01
"2355",2009,"05","VX",1477,NA,"200905",2009-05-01
"2356",2009,"05","WE",636,NA,"200905",2009-05-01
"2357",2009,"05","WI",46,NA,"200905",2009-05-01
"2358",2009,"05","WN",35772,NA,"200905",2009-05-01
"2359",2009,"05","WO",1553,NA,"200905",2009-05-01
"2360",2009,"05","X9",996,NA,"200905",2009-05-01
"2361",2009,"05","XE",5499,NA,"200905",2009-05-01
"2362",2009,"05","XJ",4675,NA,"200905",2009-05-01
"2363",2009,"05","XP",102,NA,"200905",2009-05-01
"2364",2009,"05","YV",2817,NA,"200905",2009-05-01
